id	type	vector
fb8d7ec7-473e-4f51-9e0e-64b086fb7bd7	outbound	[0.9305213047310215, -0.36623776626895843, 2.5362346803176314e-08]
70126866-ab8c-4935-9a60-73055d3c2902	rest	[0.8040089779683445, 0.5946171569558836, 2.8347951210399083e-09]
575998c0-c5f9-4e8c-94de-ff4b289ad9a4	rest	[-0.915752582805163, -0.4017427125483093, -1.6693403937684177e-10]
4f26a6ec-a025-4f60-a52c-d9b31571379f	rest	[-0.2595140503466132, -0.9657393321557819, -4.0459262009159496e-11]
75c052cf-8f0f-4b4c-a2f3-0440fe54e12f	outbound	[0.32472778713037015, -0.9458075196705791, 1.3199412720631197e-08]
9f555fa1-060a-4d2c-8666-ad3d0bf1a866	outbound	[-0.10519612043448434, 0.9944514951698415, -5.890534540681261e-09]
70126866-ab8c-4935-9a60-73055d3c2902	return	[-0.018208593052031763, -0.999834209826342, 5.107965223571786e-11]
cf84bb70-0803-4c52-99a8-0c923c8e53b7	outbound	[-0.9697204208952366, -0.24421774157248508, 7.953981440690346e-09]
baf2e86b-2dc3-4a46-9326-abb6e59b6594	rest	[-0.2464034414219158, 0.9691673457434666, 1.7253858075646894e-10]
d8ff2fd3-9b0d-4782-b06a-9230b71419ac	rest	[-0.27316942114090975, -0.9619659387699444, 3.028356156162522e-09]
51f4f5c3-b7a9-41e0-970d-69a21dc3b428	outbound	[-0.9269545925363705, -0.375173537680539, -5.0547634554326115e-09]
db4d85f8-9c67-4bfa-9c03-0f40e65623b7	rest	[0.9706311172894923, -0.2405727211247209, -3.146084219515743e-11]
4dadf6a5-8ed3-4e47-b1b9-1965244d5b55	rest	[0.3404351293434664, -0.9402680057881887, -6.53273957963892e-09]
d93b4eb2-f5f4-40c1-9f82-7bade261d73e	outbound	[0.9525683705120849, 0.3043246613404038, -5.7504897598558065e-09]
7027d45a-bdab-4e23-98f2-8896dee5ca0a	outbound	[-0.9989676898994815, -0.04542636389690459, -1.2717273857570944e-09]
9c2ac792-97ad-4d58-929c-48c8f8b3a2e5	rest	[-0.5550737106739233, 0.8318011635713682, 3.580491222099709e-11]
248b1ce5-65f6-44f9-a52c-5250af82213c	outbound	[0.7823225113611776, 0.622873573221356, 1.0477172445128951e-08]
59662d97-2289-4f14-ab1d-18ae4fab1e2e	outbound	[0.9564648788107633, 0.29184745262124884, -1.8721026167905656e-09]
cea492f4-71cd-4b83-836e-ae04c22873e3	return	[-0.44526786773455973, -0.8953974123053509, -2.0535083697556522e-10]
248b1ce5-65f6-44f9-a52c-5250af82213c	rest	[0.8547858128655629, -0.5189809381121414, 1.4734980126770918e-08]
f89db8b2-f5e1-47bf-b5cf-a05752e21f94	outbound	[-0.9619676421181508, -0.27316342273014016, -4.314005588386006e-09]
cf84bb70-0803-4c52-99a8-0c923c8e53b7	rest	[-0.9956347752050478, -0.0933348509528654, 6.83096551175671e-11]
54a50104-6044-4797-bf6b-6c4f711bb0a4	outbound	[0.8350449561485875, 0.5501817165362766, -3.07963494046597e-09]
38d2544c-2a8c-4203-b6a9-162590983a46	outbound	[-0.1547106109398425, 0.987959830591619, 1.6805132714512105e-08]
6c3ef92d-8290-4b97-bf71-a6d29456dadd	return	[-0.6006961776233305, 0.7994773931692627, 1.092537393096229e-08]
73187784-dfce-4508-b641-a28933e79e26	outbound	[0.3201095721974921, -0.9473805263923987, 1.269329612483009e-08]
c9376a51-a127-4881-8fac-621cbcebd0f2	outbound	[0.22378186136397796, 0.9746392555835587, 1.3654165873552578e-09]
ed8be096-6c19-4166-a2a5-63870725d67b	outbound	[-0.7925481555691198, -0.6098093317619748, 6.2371366421537365e-09]
5060224d-6020-430e-a8cf-1dfdc0a018c5	rest	[0.7958618011591684, 0.6054783179071603, 6.80453280248665e-09]
556040c5-c679-4d23-a31c-8d11d30aa2b4	outbound	[-0.31664862827894463, -0.9485429068888043, 1.5737479593158748e-09]
a3bd5f40-8d88-4d01-9fcd-832594494301	return	[0.27832292735463704, 0.9604875574981413, 1.0815909022572017e-08]
921a3aa4-6530-4fc4-bd21-356c131a432b	outbound	[-0.10264842179372907, -0.9947176994018236, 8.562051634772467e-09]
1ccece18-90de-463c-bdf5-bb131162d0f0	outbound	[-0.991179035753589, 0.13252969132456793, 6.78360867925987e-11]
cb9bfe9e-9935-4f56-b2ee-144d40368774	return	[-0.6666231443211025, 0.7453949177821422, -1.624856907391299e-10]
1c557368-a8d6-4fed-9fe2-797210cc4a00	return	[0.9965324112490015, 0.08320548858249172, 4.579690141573875e-09]
73881d40-f232-41de-be5d-c15c84b6bbc9	outbound	[0.9257436303795723, -0.3781517298805461, 2.8493571263815456e-09]
476078ed-9cbd-4004-a8f7-3096d59b2a8b	outbound	[0.5468668853875764, 0.8372195707617516, -7.614937843122613e-10]
54a50104-6044-4797-bf6b-6c4f711bb0a4	rest	[0.4896516788124388, 0.8719181345953072, 2.3184507116518353e-11]
2ef24401-b82e-4bf1-b6e9-947f020686f5	rest	[-0.9230294003704427, 0.3847294192699344, 6.220220336606703e-10]
b03faac7-f5ee-466a-898b-73bc8c8ac37f	outbound	[0.7846990903528439, -0.6198768729347943, 1.2836867284980888e-08]
d7cdeff6-2a06-4efb-ab84-45040d628322	outbound	[0.38989858628328733, 0.9208578024941169, -1.4065526990526062e-09]
81063d9e-f189-4eb5-b3b9-b10bb2cfe725	rest	[-0.9714060395660805, 0.23742431698236455, -2.2134860970333743e-11]
c8bdfa6c-a961-498e-a7a6-45c34c21d9cd	rest	[-0.06684599718720702, 0.9977633049276001, -2.1965953895585046e-08]
40815a2b-834d-4d50-8cf2-5619abf8413e	rest	[0.8525463932451588, 0.5226515544458572, 5.0286528898861215e-09]
6e8e50a4-b393-49a7-ac21-468a73101c5e	return	[-0.9898431388413388, 0.14216385085079114, -3.892450338827475e-12]
a0042f10-1302-4b98-acad-2085efbc87eb	outbound	[-0.5549797224753533, -0.831863875667876, 2.742187279577866e-09]
456bd060-2945-40a6-870b-75afffc531ca	outbound	[-0.634252745049643, 0.7731257694560392, -4.045250353478401e-09]
98a4bae7-ad34-463e-87f0-2029247e2d71	rest	[0.9974074240015514, 0.07196131284648322, 3.4012072122306695e-13]
a22b1502-87e2-4e1b-a17e-3f8f1e612ccf	outbound	[0.777927219858672, -0.6283543909315487, -4.532597599408051e-09]
7535c608-9c7c-43c4-8a15-3cc4ff5d78f0	outbound	[-0.2325632768864957, 0.9725812676809146, -1.0273756922445323e-08]
232fd75d-1a39-456d-b2cf-8ff5b3ddb080	rest	[-0.8977999349268606, -0.4404035386385134, -7.475237363590131e-10]
54a50104-6044-4797-bf6b-6c4f711bb0a4	return	[0.9364402396256799, 0.3508271335142127, 6.329111136346705e-11]
8d281c72-b4e4-497a-a6de-e4b09b861e68	outbound	[-0.9142803832048885, 0.4050819434222194, 1.228376941549539e-08]
704ec03b-11c1-4c78-a8d9-6af1752be68e	outbound	[-0.7694998383942901, -0.638647006343223, -2.766484413136013e-09]
789345bb-1c04-428a-87bd-2a4351069fb0	return	[0.6260640124624989, -0.7797716667713416, -4.7326825305337715e-12]
e10bb517-84e6-4e3c-8d24-9597945a76e9	rest	[0.5364772228912796, -0.8439147997984513, -6.513368460211114e-09]
20375855-c09e-4f44-8eef-59f69352c5e4	rest	[0.576769625960319, -0.8169068481593195, 1.782627791441818e-10]
2ef24401-b82e-4bf1-b6e9-947f020686f5	return	[0.14192304096227606, 0.9898776946896115, 3.8434230516695475e-24]
e342659e-2427-45f8-b6ef-6f629f2aea57	rest	[-0.08054341163509093, 0.9967511017511745, 1.4618900872173614e-08]
1a6b43bc-4df1-4c32-afb4-097f7e537b93	return	[-0.24723069948021825, 0.9689566456939762, -1.159338567069223e-10]
3f3974cd-1c30-42d6-bf78-60c148a84066	outbound	[-0.09728924229977448, 0.9952561496080976, -9.471887740084892e-09]
245e9aaf-bb83-4089-adf7-0e8ac03b2027	return	[-0.4651095425841124, 0.8852531352089061, 6.073881571400449e-09]
69810dae-7f1a-4c62-ab9b-8ec21258e2d9	outbound	[0.44666061350459074, 0.8947034683869859, -2.0403243882883217e-10]
40a874ea-79f2-4e04-a4b0-87710c464673	outbound	[0.9595363324940487, -0.28158484800121997, -1.2070140026311366e-10]
cb7186d3-8d18-4f22-9b12-b893fa53ca2e	outbound	[0.7085731463185476, 0.7056373688490662, 2.0840722890680097e-08]
aa679138-9579-4d37-b41d-e1978fc32d2a	rest	[-0.7300049062748509, 0.6834419044912641, -2.1545269977022956e-09]
38c9f851-3f7d-455d-9922-7e804d473f94	rest	[-0.4777637863302184, 0.8784883405438076, 1.9240358732388874e-11]
aacf85d1-0199-49f4-89e1-ee04809fe1f7	outbound	[0.7756585043827693, 0.6311528218891885, -2.4808958582122916e-09]
e10bb517-84e6-4e3c-8d24-9597945a76e9	return	[0.7138388686679326, 0.7003099810647325, 1.0709046751749302e-09]
9162fd5d-e393-4f06-a1f9-fdff09840a23	rest	[-0.09295213738577324, -0.9956705781308473, 2.2658015149751496e-08]
dbeadfa3-29dc-407a-805e-69d6e6bb5f08	return	[-0.374883105042712, -0.9270720886498174, -9.359331962334993e-12]
34f030ac-5be5-4955-886a-c7d270d2b3a6	return	[0.8840711182139511, -0.46735239160609204, -2.283651947075823e-09]
4dadf6a5-8ed3-4e47-b1b9-1965244d5b55	return	[-0.8929109075287479, 0.45023339638035276, -4.953612127109278e-11]
e00cbc00-461b-4ae1-9443-7b08131cf131	rest	[-0.5179595902022626, 0.8554050870304106, -1.1040429444304528e-11]
d20628f4-c692-47c3-abd3-a06d4f6559d4	rest	[0.2650792957879119, -0.9642266159698063, 1.1501582882988674e-10]
2798eb54-5512-46d4-ac8f-6a38389bb7aa	return	[-0.7464960470178774, -0.6653898494767432, -2.704881744687081e-10]
6861d415-809c-4111-a5c0-b525062d52d4	rest	[-0.9036225018279089, 0.42832974936405055, -8.739516755173652e-12]
aa679138-9579-4d37-b41d-e1978fc32d2a	return	[-0.5791446220718527, 0.8152248197431496, -1.2995466719087583e-12]
69c58116-63d8-4771-a838-218170f532a3	outbound	[0.9094571115755892, -0.41579774194262564, 1.3402336232260162e-09]
1c391600-d45d-477b-ab70-4182b272213e	rest	[0.6401378415538391, 0.7682600756324592, 2.5914019359513623e-11]
5060224d-6020-430e-a8cf-1dfdc0a018c5	return	[-0.9685501586788249, -0.2488183878318152, -1.3724870880195405e-09]
5ee6aa38-36c9-47ca-8976-4f406945bc76	outbound	[0.8716036701939405, 0.4902112219283167, -3.3246078983235596e-09]
1f44138b-6be8-45b8-920e-14f3e5ede9f9	outbound	[-0.07755070606875819, 0.9969884091544079, 4.124807176015659e-09]
51f4f5c3-b7a9-41e0-970d-69a21dc3b428	rest	[0.7590998955966497, -0.650974153484726, -6.881819336769622e-12]
f11da6d6-838f-49b2-b21a-9ff7984d952c	rest	[0.8061074755666695, 0.5917691592466876, 1.2249455331158013e-09]
ab8dbcd3-1ea6-45f0-afa4-3d6a50bf3a6d	outbound	[0.5266148119421235, 0.850104017072712, 1.4552923691996238e-09]
71b4d928-bb71-4fcc-b9b0-3dcd4278086d	return	[-0.5324304485817908, -0.846473754715994, 8.272383369395986e-11]
209259f7-78f6-45ee-8c04-fdcb87a57dd1	outbound	[-0.4884045096257691, 0.8726173473964474, -4.6058139514189936e-10]
52b38f74-7b0e-42f3-8a53-af161355f6e6	outbound	[-0.5343918106058592, 0.8452368855873432, 5.9958063239356455e-09]
1d20d103-847c-4910-8c63-4a2a01822617	outbound	[0.5250987464839207, 0.851041307129692, -6.099775182502831e-10]
1034016c-a89d-4ef4-a448-76fb6ea4336e	outbound	[0.2337560448024148, -0.9722952800041411, 1.591392344029693e-09]
6dee959f-6c8a-42eb-8b25-1f666adfb079	outbound	[0.7507452302466034, -0.6605918552797744, -6.94850906116557e-11]
cf2faba3-d3a9-4e4c-a165-053a86fa96aa	outbound	[-0.4581176942234078, 0.8888915447001552, -3.5579803162351335e-10]
66b3c77c-e2ab-4c0b-a314-a534f3cc5945	outbound	[-0.9934147920639237, -0.11457334292317217, 1.3249954827082353e-08]
d81ed4ee-992a-4cff-8a24-c2bbf40043d1	rest	[0.03608420222272829, -0.999348753113721, -2.0426117883886027e-09]
6861d415-809c-4111-a5c0-b525062d52d4	return	[0.4484597792843853, 0.893803013176953, -3.579402714469262e-09]
f19d0e1e-f45e-4eab-a1c9-5c3721cc0bda	outbound	[0.972286030210604, 0.2337945154559971, 8.686376342887442e-09]
cc174a2c-13d2-4348-82fb-5d50c61be8dc	rest	[-0.9689374074129589, 0.2473060866939062, 2.2487753533701914e-10]
13716c58-11f4-49e7-afa2-e0f80815c814	outbound	[0.3306039961263984, -0.9437695681389902, 3.007641088916301e-09]
15a55ca7-9488-4be7-b213-d36d2c0ece49	outbound	[-0.9220189626339459, 0.3871447178296795, 3.946316551651556e-09]
acb209a1-cfa9-494d-a4d5-2038fe8f985f	outbound	[-0.9809360984850766, -0.19433057064928402, -4.036613592176828e-09]
3d3102f1-5283-40c5-8510-09d1d7a7d0f9	outbound	[-0.015598377803965946, 0.9998783379041096, -6.679437953871518e-09]
077f9791-0912-4ded-a403-41f108de5023	outbound	[-0.15460999425121755, 0.9879755815189153, -1.3323236297916774e-08]
db4d85f8-9c67-4bfa-9c03-0f40e65623b7	return	[0.40879984955844406, 0.9126240644432915, 9.534191375765478e-09]
d3facc21-6a2c-432b-9898-013d9e4a450b	outbound	[0.4757198489381713, -0.8795968538633155, 2.2732554427605564e-08]
1883a2e2-f650-41fd-a621-b279baa43642	outbound	[-0.9580022994677051, -0.286760517182177, 3.975508371478739e-09]
4945b422-0078-4db5-a5bc-c8714f67bc3f	rest	[-0.7158797383899143, -0.698223603269603, 3.9951115701507985e-11]
b261747d-e30a-4912-b9e5-ad9139a4b6cc	outbound	[0.9025188892856103, 0.4306502693400618, 1.222286532532536e-09]
a22b1502-87e2-4e1b-a17e-3f8f1e612ccf	rest	[0.42008472121263685, -0.9074848907853512, 2.174983889661851e-09]
296f57a1-c995-4edb-bf49-a00a55d7c5cf	outbound	[0.013421885608001699, 0.9999099224363791, -3.778336771299221e-09]
066850f0-f6e0-4c91-9073-497b8d8b876c	return	[-0.3260189268556718, -0.9453632420037688, 3.5731456372929524e-09]
b835a5c8-c0d7-4a6e-8301-e3c3653bafb0	rest	[-0.9719096674046893, 0.23535419776436123, 7.3227955729395165e-09]
3f698668-4798-4967-81cf-c00bc3ceed0a	rest	[0.8748823794839518, 0.4843354437458593, -1.415385730600655e-10]
0bca25ef-44df-4868-8488-e8659e801dbe	outbound	[0.3307212388041547, -0.9437284896641858, -1.2305882556047188e-09]
902a5f6b-62dd-4964-b4f0-26ddf9ee8909	rest	[0.370450205865153, 0.9288523267852999, -1.4452945310160942e-09]
b835a5c8-c0d7-4a6e-8301-e3c3653bafb0	return	[-0.9812620193650278, 0.1926780977476883, -1.1472498844802387e-08]
7502a7fb-0d4c-40f4-b16f-97dc83c9a64f	outbound	[-0.4077470303262922, 0.9130949344181523, -2.6874670144252183e-10]
cb7186d3-8d18-4f22-9b12-b893fa53ca2e	rest	[0.7715292437971218, -0.6361938587929322, -1.804196619276847e-12]
dfa98d3c-4b66-479e-972a-a84c2b7ba09f	outbound	[-0.5740498797793938, -0.8188203316511282, -6.34412022875702e-10]
5dc06409-73fd-413f-8a9d-70a91e41a9a2	outbound	[-0.9069087876322242, 0.42132701185118593, 5.973679854111461e-09]
add4a736-3987-4f92-8428-6173f02acb3d	outbound	[0.5054642471282067, 0.8628475501936104, -1.647285189659495e-09]
456bd060-2945-40a6-870b-75afffc531ca	rest	[0.5027693857480984, 0.8644205832547486, 1.6104905808049775e-11]
fe109e2d-51e7-4901-81f2-7f698085fab6	outbound	[-0.21549064500379997, 0.976505904700963, -3.1959195514023995e-10]
9465e71e-9758-47e2-bf46-6ed7b9c67edf	outbound	[0.9965712091753985, 0.08273950110246253, -1.1633981134789632e-08]
3fbd2398-14a2-4dba-848f-477ae72f9218	return	[-0.8671810505594142, -0.49799299749160186, -8.084520359552528e-11]
b26fc9b9-9c05-4fd0-a297-dcb0b9b96b49	return	[0.8537004119091428, -0.5207644445487422, -5.856877784446633e-09]
60af449c-b4b8-44b6-a91d-35d3bcd71133	outbound	[0.15060231186449047, -0.9885944282976062, 1.4569908788460284e-09]
f11da6d6-838f-49b2-b21a-9ff7984d952c	return	[-0.30080633629962783, -0.9536852457923396, -8.487556541703883e-09]
7d21c50c-3c71-4193-bdd9-9472b4e1c40d	outbound	[0.04237748398356872, 0.9991016709280504, 3.2636066931261294e-09]
b03faac7-f5ee-466a-898b-73bc8c8ac37f	return	[0.8776816054599961, 0.4792441960391004, 6.026344980816621e-11]
fe109e2d-51e7-4901-81f2-7f698085fab6	rest	[-0.2782626424286045, 0.9605050243640847, -9.837562306588928e-12]
7bba36a3-b650-4cb2-bd4b-d77e076eeaf4	rest	[-0.8197066892079167, 0.5727835050591059, -3.458759066914481e-08]
1dad9373-c5cc-45a6-81e6-62e9e54d6b6c	outbound	[-0.5082529584979185, -0.8612078321625468, -2.238745615890885e-09]
fd1de6a2-3f1c-4f49-a0c7-fe5dfd7ee7df	outbound	[-0.8637695512052529, -0.5038870532278801, 5.516893039169344e-09]
38c9f851-3f7d-455d-9922-7e804d473f94	return	[-0.6102647247958297, 0.7921975546982394, -1.2164229961544555e-11]
1610cde0-f2f2-4e5b-ba38-42d741325e68	outbound	[0.849976748574174, -0.5268202035640578, -4.115318665568298e-09]
2f081f46-ada1-4b87-b84e-37d7a8a2b3d0	rest	[0.6574796603844859, 0.7534722929084394, 5.7426531075006434e-11]
29e3636b-0dda-4cac-a3b1-a48d9b74d9bf	outbound	[0.9739486465066733, -0.22676867942425316, -4.110597844882446e-10]
538bc061-9066-4888-9058-952b7a26430d	outbound	[-0.558713300891313, -0.8293608668168116, -6.387589514419361e-10]
1610cde0-f2f2-4e5b-ba38-42d741325e68	rest	[0.8927380140354921, -0.4505761182042004, -2.965261134743462e-11]
ee658f51-6696-4a55-b07f-0701fd54f676	outbound	[-0.9974116982258796, 0.07190204616119472, 1.5499449837487157e-08]
b024a84d-1677-4ad5-a2e2-f7bac6b774dc	outbound	[-0.14249335089490173, -0.9897957592103245, 9.342851609176562e-10]
1610cde0-f2f2-4e5b-ba38-42d741325e68	return	[-0.4002510615679164, 0.9164055257983529, 9.93280107797739e-11]
74e0a4c5-f932-4a0f-9897-6d5a6ffd6a94	outbound	[-0.13772247263397683, 0.990470857992088, -8.524526634234712e-10]
33798be0-84e7-4515-b7ab-e424a1055a6d	outbound	[-0.6987040074669869, -0.7154108679280546, -9.50177152346675e-09]
9162fd5d-e393-4f06-a1f9-fdff09840a23	return	[0.9368411183493394, -0.34975522722321006, -6.278003876046537e-09]
473c40ef-9342-4fe2-9de4-25d024bbfad3	return	[-0.9296753728168093, -0.36837983275136915, -1.9211184754221995e-13]
732ae76d-5e74-429e-a656-11aaccc2621e	outbound	[0.7701805674768505, -0.637825911578572, -4.17509875627135e-09]
c66bc95d-8c34-4874-95ab-ffbcecb24d74	outbound	[-0.9831016736202833, 0.18306037071140613, -8.856304295117775e-10]
be51f90b-5c2c-46cd-8f26-ad8f182c901d	outbound	[0.9743739472217634, -0.22493423700157322, 4.535941829345786e-09]
b4d4618f-0af3-41ca-874c-effd43ab3bc9	outbound	[0.9948098604275942, 0.10175137147002306, -4.910020050327763e-09]
7a9799f3-6b93-4377-81c6-baa046269974	outbound	[-0.5443901557077275, -0.8388321395657871, 5.674556231112398e-09]
d98309da-a463-4a5d-bffe-51aa73b10583	outbound	[-0.37044637876537634, 0.9288538531220177, 7.468077485560991e-10]
72565129-0a19-4ffd-916c-ceda0977b65b	outbound	[0.8768387339231682, -0.48078460321854655, -2.838650502897674e-09]
bfe6e5e6-0a4e-4596-9473-0be4e1d3fcdb	outbound	[-0.9993947477315337, 0.0347870407856751, 1.1647553644079344e-08]
fb1f5218-4e17-4e7c-833b-e0262d7a47cd	outbound	[0.707499279997057, 0.7067140643878864, -1.721871151414006e-08]
64bf33de-e075-4dac-87b1-9b872ef70160	outbound	[-0.21379109679177172, 0.9768794024507688, 4.307953262672692e-09]
fb48e6ba-2ca9-4800-805e-c8ebe40f7ae3	outbound	[-0.9957331187948977, 0.09227977099552603, 2.7690088650915022e-09]
3418dbcd-9173-406f-adcd-222ea8989e1e	rest	[0.8450618640254872, -0.5346685384140055, -4.479666543116992e-10]
248b1ce5-65f6-44f9-a52c-5250af82213c	return	[-0.9994605684788669, 0.03284162078673358, -2.662426018893028e-10]
eec502c9-7704-49f7-9a04-35cca5ba2890	outbound	[-0.8794207836368235, -0.4760452555247185, 5.454611167726446e-09]
aeed27da-b7b7-44ae-bb7d-35de1ddf6727	outbound	[-0.25727993643733793, 0.9663369155252215, -1.5719103208548796e-08]
3fbeca9d-1ccb-4513-8bd4-659332dc94c6	rest	[-0.998360110632712, -0.0572458688242129, -8.03163445452542e-12]
c7c65c30-e992-434a-9e29-4d583594b00d	rest	[0.9997927052531949, -0.020360415577737656, -2.8457914835790033e-11]
f541b7b6-4985-4410-8438-5b5d883401b8	outbound	[0.025122466989759507, 0.9996843810185035, -1.1758364493353632e-08]
c00fe9f2-f203-4f4b-bb2a-1826be5e28b7	rest	[0.09886199081616592, 0.9951011540400624, -6.22721982982253e-11]
31175250-66bd-4ad3-b663-94c113cfadf9	outbound	[0.28750894866233645, 0.957777951531083, -4.48012784618933e-10]
9c0d0e41-59d1-4595-bbd8-42adc454b29d	outbound	[0.02932710273290029, -0.9995698680158849, -2.101129515003749e-08]
049e4f21-a8ae-464b-9dcf-0f5cad89a2d2	outbound	[-0.9947855551196846, -0.10198872155890981, 8.721374170733544e-09]
b2667307-d119-47d0-8dce-96cc8c9d9bd4	rest	[0.8874456096570902, 0.46091245361820676, 8.682571243085037e-11]
51f4f5c3-b7a9-41e0-970d-69a21dc3b428	return	[0.15712720930734503, 0.9875783716218607, 1.5384703375392313e-08]
c8bdfa6c-a961-498e-a7a6-45c34c21d9cd	return	[-0.7131780891993543, 0.7009828907227036, 1.337224352691576e-08]
9a825821-05d0-4521-a3c1-c5633e5f6ef3	outbound	[-0.9220749431944678, 0.38701136822181187, 4.784027984414352e-10]
dfa98d3c-4b66-479e-972a-a84c2b7ba09f	rest	[-0.6904959649549859, -0.7233362443434472, -2.92162755706136e-11]
846f27d0-752a-4f54-84f0-c3191bb71dc0	outbound	[-0.5855577858352021, 0.8106306677197548, 1.0482362701253795e-08]
bd68ab2b-3b24-4bcf-91d6-05ac3c499f71	outbound	[0.26526095747286055, 0.9641766562412624, 1.6863134715375225e-09]
ceae03f7-3b40-4f1f-9774-ac7aa32ce5ee	outbound	[0.5596561619908524, 0.8287249123476792, 2.0587682036658554e-08]
f1edc3ed-cb71-42b8-9997-10e0bd009f79	rest	[0.17494479545768832, -0.9845782439919478, -1.572856446806558e-11]
0fd4751f-e700-4944-a675-838f718a4401	outbound	[0.9878771047875755, -0.15523796519059851, 5.236247327282513e-09]
7ac0ce86-6938-4ca7-9ae8-2e92b6c9bfe1	outbound	[-0.8855884635232921, 0.46447074533758814, -6.3224636026057075e-09]
b60ec088-15a4-4f96-bfd5-4a536156a3ba	outbound	[-0.19685708175452024, 0.9804321951889862, -7.81291132113123e-09]
141bb09f-7eea-4b05-bc7c-a2f6e9a4ea76	outbound	[-0.7931401519985628, 0.6090391607176804, -1.3690117381351969e-08]
69c58116-63d8-4771-a838-218170f532a3	rest	[0.7056740248065917, -0.7085366403463307, 1.4194096470866314e-08]
3418dbcd-9173-406f-adcd-222ea8989e1e	return	[-0.35353447068282384, 0.935421497528796, 3.5355066543772464e-10]
fe6060ae-7441-45e6-8e01-ccdc2d7ca600	return	[0.9277040153663254, 0.37331656790610895, 5.085897418405272e-09]
b37ea696-3cc3-4ac7-865e-ddff15418360	outbound	[0.7876138757005946, -0.6161691186710746, 1.864446529346915e-09]
be51f90b-5c2c-46cd-8f26-ad8f182c901d	rest	[0.37791713043842046, 0.9258394258839868, -1.5465775137952128e-10]
d5b94872-5780-495c-abb1-cd3fa0726f11	outbound	[-0.5297948301552258, 0.8481258385055811, -2.3604990583822364e-08]
8824444a-765f-4aad-b190-0e6b38807653	outbound	[0.16911311025443046, 0.9855966497203977, -2.7776074741424994e-09]
0673b6b1-ea8b-421a-8283-d405dd54b3cb	outbound	[-0.5910773567425655, 0.8066148761002503, 9.279041581697602e-09]
c59d5520-29cb-48d8-9e3a-1b3f7602be1c	outbound	[0.983133846802495, -0.18288750441549534, -8.429493128198647e-09]
f3aff24d-3e33-487c-becb-bd7907529b67	outbound	[0.6783047924112892, 0.7347806533870349, -2.8017391624203216e-08]
54b05e10-20c3-4f32-8695-8ef5303c745a	outbound	[-0.5857993824250907, -0.8104560960042081, 6.72710756526069e-10]
7606d838-f00b-4c2a-be59-a3c937c6d33b	outbound	[-0.37102908968277803, -0.9286212438928849, -8.272741993635619e-10]
1fe1addc-c82a-4c50-8da1-7cc56c7fa169	rest	[-0.791009656277367, 0.6118036643204761, 5.088487015457122e-13]
d20628f4-c692-47c3-abd3-a06d4f6559d4	return	[0.5676272785205784, 0.8232856567919314, -7.063977119210142e-12]
d605eb3c-c580-41a1-b469-42888503652f	return	[0.762872440070496, -0.6465490238032128, -1.8046747254371186e-09]
eebe8b9a-9949-4c1a-9be1-9daae039feae	return	[-0.9986760378933378, -0.051440950007405284, 4.0710021732988655e-12]
69d2eb9d-7908-4316-8fe8-b9401302bbb8	outbound	[-0.9999845306296643, 0.005562238881043555, 2.519926535461124e-09]
ab9513b4-6089-4bdf-adce-ea26a7f19dff	outbound	[0.38583498241763037, 0.9225678112435892, 1.3908962448036864e-09]
a2db1019-0b64-49a1-9c61-a1eb8cffea76	outbound	[-0.9382763068083584, -0.34588664629046745, 4.2722035861582935e-09]
529ddad8-4461-428d-a9a8-3d51b3cfc485	outbound	[-0.9308976679940423, 0.3652800729895538, 1.2901870343919605e-08]
69c58116-63d8-4771-a838-218170f532a3	return	[-0.7423681928635067, 0.669992138927444, 9.58361876293843e-28]
e00cbc00-461b-4ae1-9443-7b08131cf131	return	[-0.9833873029902416, -0.1815197298300621, -4.0132439739630014e-09]
6c6b12c6-6fec-4ccd-8113-798f72dd0a78	outbound	[-0.8929104679576774, 0.45023426814448686, 5.6988702512457e-09]
56135a72-ce66-40ef-83e0-b2ae0b89526e	outbound	[0.09131220726536632, 0.995822313871469, 9.700520380099901e-10]
36e6aa3d-b5fd-44f0-ad61-ff2d631787c9	outbound	[-0.1424819926160411, 0.9897973943086344, -5.5567181516235786e-09]
a17ca0d7-26c3-49df-92c0-83f39c806d01	rest	[0.43736323763380003, -0.8992849372509698, 7.266918872106981e-11]
4ca080d6-3332-4534-aaab-5cae6efdbfea	rest	[-0.9134847824195647, 0.40687289451114905, -9.348033498170588e-11]
92a7cc02-1f68-4cd6-8eac-8588578014a3	outbound	[0.9411250628992565, 0.33805859844540315, -3.0019153324058693e-09]
2e324edc-b3a1-4667-bc9d-6d549c95a913	return	[-0.9761812758759072, 0.21695648556631336, -6.580218766457125e-09]
3bf9053d-0845-41ad-a3dc-33695e29a2ab	outbound	[0.7128706885808076, 0.7012955021688967, -2.24816462805372e-08]
507ddda5-c826-4ea7-aecf-78b2652e3b65	outbound	[-0.8040849856392052, 0.594514369775533, -4.771539425588877e-09]
47ec4134-9dbc-4ec3-a6dd-5ff1b1c5dfe1	return	[0.23953604269481324, -0.9708874724962252, 5.329534041768013e-13]
a94b8e13-90ad-40d8-9814-5a298f44a172	outbound	[-0.7025531457686943, 0.7116312790838462, 1.4090073101314895e-08]
3198d0ef-af78-4720-bd33-4537e91bb6be	outbound	[-0.8747176619471343, 0.48463286297746944, -2.2790830075640137e-10]
12513b61-500b-4584-a52a-46c60d52e723	outbound	[0.5765335692429578, 0.817073462753488, -2.265611212905723e-09]
